EVSE ID,indirizzo_stazione,energia_erogata_kwh,ricavi_totali,costo_stimato,Numero_di_sessioni,within_1km_x,Plug Type,index,connector_evse_id,station_address,station_coordinates_lat,station_coordinates_lon,connector_isSuspended,latitude,longitude,restaurant,fuel,parking,atm,bank,hospital,pub,fast_food,townhall,nightclub,car_wash,conference_centre,payment_terminal,training,school,bus_station,pharmacy,supermarket,post_office,within_1km_y
IT*F2X*EF2XITD3002,A4 Torino - Venezia,16093.105,10943.39,4023.27625,579.0,,,2736.0,IT*F2X*EF2XITD3002,A4 Torino - Venezia,45.632842,9.599435,0.0,45.632842,9.599435,1.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD3051,A4 Torino - Venezia,843.512,437.04147910733747,210.878,78.0,,,2796.0,IT*F2X*EF2XITD3051,A4 Torino - Venezia,45.632936,9.599632,0.0,45.632936,9.599632,1.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITD5001,A4 Torino - Trieste,95413.796,64881.26637537098,23853.449,3333.0,,,4209.0,IT*F2X*EF2XITD5001,A4 Torino - Trieste,45.532591,10.151154,0.0,45.532591,10.151154,3.0,6.0,91.0,0.0,4.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,yes
IT*F2X*EF2XITD5002,A4 Torino - Trieste,112535.654,76524.00043102409,28133.9135,3853.0,,,4265.0,IT*F2X*EF2XITD5002,A4 Torino - Trieste,45.532573,10.151184,0.0,45.532573,10.151184,3.0,6.0,91.0,0.0,4.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,yes
IT*F2X*EF2XITD5051,A4 Torino - Trieste,4988.585,2663.095469537634,1247.14625,388.0,,,4321.0,IT*F2X*EF2XITD5051,A4 Torino - Trieste,45.532702,10.151009,0.0,45.532702,10.151009,3.0,6.0,91.0,0.0,4.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,yes
IT*F2X*EF2XITD5101,A4 Torino - Trieste,79499.888,54059.82318334192,19874.972,2751.0,,,4007.0,IT*F2X*EF2XITD5101,A4 Torino - Trieste,45.532563,10.148351,0.0,45.532563,10.148351,3.0,6.0,85.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,yes
IT*F2X*EF2XITD5102,A4 Torino - Trieste,103967.734,70698.03967850975,25991.9335,3750.0,,,4063.0,IT*F2X*EF2XITD5102,A4 Torino - Trieste,45.532517,10.148412,0.0,45.532517,10.148412,3.0,6.0,87.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,yes
IT*F2X*EF2XITD5151,A4 Torino - Trieste,5086.709,2699.202992717636,1271.67725,446.0,,,4125.0,IT*F2X*EF2XITD5151,A4 Torino - Trieste,45.532713,10.148356,0.0,45.532713,10.148356,3.0,6.0,85.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,yes
IT*F2X*EF2XITG7001,A7 - Autostrada dei Giovi,19607.96,13333.397461600189,4901.99,678.0,,,2564.0,IT*F2X*EF2XITG7001,A7 - Autostrada dei Giovi,44.603742,8.953914,0.0,44.603742,8.953914,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yes
IT*F2X*EF2XITG7002,A7 - Autostrada dei Giovi,22291.445,15158.226848919201,5572.86125,833.0,,,2590.0,IT*F2X*EF2XITG7002,A7 - Autostrada dei Giovi,44.603752,8.953927,0.0,44.603752,8.953927,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,yes
IT*F2X*EF2XITG7051,A7 - Autostrada dei Giovi,999.789,517.9720257248242,249.94725,106.0,,,574.0,IT*F2X*EF2XITG7051,A7 - Autostrada dei Giovi,44.603716,8.953862,0.0,44.603716,8.953862,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yes
IT*F2X*EF2XITG7101,A7 - Autostrada dei Giovi,2134.461,1451.44,533.61525,79.0,,,3405.0,IT*F2X*EF2XITG7101,A7 - Autostrada dei Giovi,44.604724,8.952741,0.0,44.604724,8.952741,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
IT*F2X*EF2XITG7102,A7 - Autostrada dei Giovi,6041.721,4107.968976296801,1510.43025,225.0,,,3407.0,IT*F2X*EF2XITG7102,A7 - Autostrada dei Giovi,44.604646,8.952816,0.0,44.604646,8.952816,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
,,,,,,,,1969.0,IT*F2X*EF2XITH1001,A08 MILANO-VARESE,45.558978,9.042351,0.0,45.558978,9.042351,8.0,6.0,64.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,yes
,,,,,,,,2009.0,IT*F2X*EF2XITH1002,A08 MILANO-VARESE,45.558944,9.042353,0.0,45.558944,9.042353,8.0,6.0,64.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,yes
,,,,,,,,2049.0,IT*F2X*EF2XITH1051,A08 MILANO-VARESE,45.559054,9.042329,0.0,45.559054,9.042329,8.0,6.0,62.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,yes
,,,,,,,,199.0,IT*F2X*EF2XITH1101,A08 MILANO-VARESE,45.558758,9.039773,0.0,45.558758,9.039773,11.0,5.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no
,,,,,,,,246.0,IT*F2X*EF2XITH1102,A08 MILANO-VARESE,45.558733,9.039827,0.0,45.558733,9.039827,11.0,5.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no
,,,,,,,,292.0,IT*F2X*EF2XITH1151,A08 MILANO-VARESE,45.558677,9.039933,0.0,45.558677,9.039933,11.0,5.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,no
IT*F2X*EF2XITH3001,Autostrada dei laghi,70643.716,48037.87025724824,17660.929,1694.0,,,1439.0,IT*F2X*EF2XITH3001,Autostrada dei laghi,45.762379,8.810866,0.0,45.762379,8.810866,4.0,2.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITH3002,Autostrada dei laghi,76000.524,51680.5073956768,19000.131,2112.0,,,1473.0,IT*F2X*EF2XITH3002,Autostrada dei laghi,45.762405,8.81087,0.0,45.762405,8.81087,4.0,2.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,3505.0,IT*F2X*EF2XITH3003,Autostrada dei laghi,45.762401,8.810946,0.0,45.762401,8.810946,4.0,2.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,3099.0,IT*F2X*EF2XITH3004,Autostrada dei laghi,45.762436,8.810945,0.0,45.762436,8.810945,4.0,2.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITH3051,Autostrada dei laghi,3216.2219999999998,1711.613344087039,804.0554999999999,205.0,,,3134.0,IT*F2X*EF2XITH3051,Autostrada dei laghi,45.762135,8.810747,0.0,45.762135,8.810747,4.0,2.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITH3101,Autostrada dei laghi,32861.564,22345.864308697892,8215.391,1256.0,,,1177.0,IT*F2X*EF2XITH3101,Autostrada dei laghi,45.762983,8.809624,0.0,45.762983,8.809624,4.0,2.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITH3102,Autostrada dei laghi,50153.557,34104.54758868304,12538.38925,1939.0,,,1211.0,IT*F2X*EF2XITH3102,Autostrada dei laghi,45.762915,8.809618,0.0,45.762915,8.809618,4.0,2.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITH3151,Autostrada dei laghi,2612.158,1411.903440730274,653.0395,203.0,,,3305.0,IT*F2X*EF2XITH3151,Autostrada dei laghi,45.762921,8.809442,0.0,45.762921,8.809442,4.0,2.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITI1001,A9 Autostrada dei laghi,97482.794,66288.30157561046,24370.6985,3111.0,,,2151.0,IT*F2X*EF2XITI1001,A9 Autostrada dei laghi,45.728993,9.028775,0.0,45.728993,9.028775,5.0,2.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITI1002,A9 Autostrada dei laghi,72300.458,49164.37157561046,18075.1145,2373.0,,,2155.0,IT*F2X*EF2XITI1002,A9 Autostrada dei laghi,45.729017,9.028915,0.0,45.729017,9.028915,5.0,2.0,41.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITI1101,A9 Autostrada dei laghi,66508.075,45225.4292927775,16627.01875,2243.0,,,2537.0,IT*F2X*EF2XITI1101,A9 Autostrada dei laghi,45.729872,9.028027,0.0,45.729872,9.028027,5.0,2.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITI1102,A9 Autostrada dei laghi,63695.293,43312.550610999606,15923.82325,2314.0,,,2533.0,IT*F2X*EF2XITI1102,A9 Autostrada dei laghi,45.729876,9.028002,0.0,45.729876,9.028002,5.0,2.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
,,,,,,,,2473.0,IT*F2X*EF2XITI1103,A9 Autostrada dei laghi,45.729814,9.027998,0.0,45.729814,9.027998,5.0,2.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
,,,,,,,,2469.0,IT*F2X*EF2XITI1104,A9 Autostrada dei laghi,45.729809,9.028021,0.0,45.729809,9.028021,5.0,2.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITI1151,A9 Autostrada dei laghi,4570.731,2459.260771744728,1142.68275,377.0,,,3979.0,IT*F2X*EF2XITI1151,A9 Autostrada dei laghi,45.729891,9.028302,0.0,45.729891,9.028302,5.0,2.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITJ3001,Autostrada dei fiori,46172.892,31397.697589523734,11543.223,1373.0,,,2449.0,IT*F2X*EF2XITJ3001,Autostrada dei fiori,44.287675,8.441118,0.0,44.287675,8.441118,12.0,7.0,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITJ3002,Autostrada dei fiori,36220.955,24630.289710630757,9055.23875,1134.0,,,2457.0,IT*F2X*EF2XITJ3002,Autostrada dei fiori,44.287676,8.441151,0.0,44.287676,8.441151,12.0,7.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITJ3051,Autostrada dei fiori,3470.0,1850.022411842811,867.5,218.0,,,5248.0,IT*F2X*EF2XITJ3051,Autostrada dei fiori,44.28765,8.440903,0.0,44.28765,8.440903,12.0,7.0,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITK1101,Autostrada Firenze-Mare,53137.708,36133.13798320795,13284.427,1769.0,,,2886.0,IT*F2X*EF2XITK1101,Autostrada Firenze-Mare,43.818725,11.172365,0.0,43.818725,11.172365,1.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no
IT*F2X*EF2XITK1102,Autostrada Firenze-Mare,25551.269,17374.970353891476,6387.81725,778.0,,,2896.0,IT*F2X*EF2XITK1102,Autostrada Firenze-Mare,43.818687,11.172426,0.0,43.818687,11.172426,1.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no
IT*F2X*EF2XITK1151,Autostrada Firenze-Mare,1487.552,782.450515477292,371.888,126.0,,,4405.0,IT*F2X*EF2XITK1151,Autostrada Firenze-Mare,43.818793,11.172242,0.0,43.818793,11.172242,1.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no
IT*F2X*EF2XITL2001,A12 civitavecchia - Roma,18794.601,12780.009513526566,4698.65025,700.0,,,3488.0,IT*F2X*EF2XITL2001,A12 civitavecchia - Roma,42.03131,11.96291,0.0,42.03131,11.96291,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL2002,A12 civitavecchia - Roma,16193.376,11011.233608446551,4048.344,593.0,,,3490.0,IT*F2X*EF2XITL2002,A12 civitavecchia - Roma,42.03134,11.96282,0.0,42.03134,11.96282,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL2051,A12 civitavecchia - Roma,5173.044,2798.1131429195066,1293.261,387.0,,,4532.0,IT*F2X*EF2XITL2051,A12 civitavecchia - Roma,42.031206,11.963229,0.0,42.031206,11.963229,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL2101,A12 civitavecchia - Roma,22879.990999999998,15558.076464133152,5719.9977499999995,836.0,,,3486.0,IT*F2X*EF2XITL2101,A12 civitavecchia - Roma,42.029539,11.962239,0.0,42.029539,11.962239,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL2102,A12 civitavecchia - Roma,26449.115999999998,17985.33250810031,6612.2789999999995,980.0,,,3492.0,IT*F2X*EF2XITL2102,A12 civitavecchia - Roma,42.029548,11.962146,0.0,42.029548,11.962146,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL2151,A12 civitavecchia - Roma,1272.051,669.1487245476616,318.01275,128.0,,,4948.0,IT*F2X*EF2XITL2151,A12 civitavecchia - Roma,42.029539,11.962239,0.0,42.029539,11.962239,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL9001,A12 Autostrada Azzurra,33898.169,23050.460911998416,8474.54225,1095.0,,,3904.0,IT*F2X*EF2XITL9001,A12 Autostrada Azzurra,44.393379,9.046716,0.0,44.393379,9.046716,4.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,no
IT*F2X*EF2XITL9002,A12 Autostrada Azzurra,52441.482,35660.24385900387,13110.3705,1727.0,,,3908.0,IT*F2X*EF2XITL9002,A12 Autostrada Azzurra,44.393371,9.046653,0.0,44.393371,9.046653,4.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,no
IT*F2X*EF2XITL9051,A12 Autostrada Azzurra,2635.282,1403.6952558998437,658.8205,204.0,,,5267.0,IT*F2X*EF2XITL9051,A12 Autostrada Azzurra,44.393366,9.046565,0.0,44.393366,9.046565,4.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,no
IT*F2X*EF2XITL9101,A12 Autostrada Azzurra,42957.366,29210.68622359323,10739.3415,1588.0,,,3448.0,IT*F2X*EF2XITL9101,A12 Autostrada Azzurra,44.392307,9.045145,0.0,44.392307,9.045145,13.0,4.0,6.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL9102,A12 Autostrada Azzurra,23417.569,15923.84263672443,5854.39225,825.0,,,2146.0,IT*F2X*EF2XITL9102,A12 Autostrada Azzurra,44.392354,9.045146,0.0,44.392354,9.045146,13.0,4.0,6.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITL9151,A12 Autostrada Azzurra,2905.147,1555.7811027628109,726.28675,223.0,,,5261.0,IT*F2X*EF2XITL9151,A12 Autostrada Azzurra,44.392512,9.044875,0.0,44.392512,9.044875,13.0,4.0,7.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,no
IT*F2X*EF2XITLINC01,Aeroporto Linate Commerciale,87840.472,59731.34344059016,21960.118,3073.0,,,5079.0,IT*F2X*EF2XITLINC01,Aeroporto Linate Commerciale,45.461856,9.276363,0.0,45.461856,9.276363,5.0,1.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
IT*F2X*EF2XITLINC02,Aeroporto Linate Commerciale,85403.612,58074.409131892266,21350.903,2907.0,,,5109.0,IT*F2X*EF2XITLINC02,Aeroporto Linate Commerciale,45.461861,9.276267,0.0,45.461861,9.276267,5.0,1.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
IT*F2X*EF2XITLINC03,Aeroporto Linate Commerciale,86244.776,58646.18340846916,21561.194,2879.0,,,1507.0,IT*F2X*EF2XITLINC03,Aeroporto Linate Commerciale,45.461865,9.276166,0.0,45.461865,9.276166,5.0,1.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
IT*F2X*EF2XITLINC04,Aeroporto Linate Commerciale,77296.21,52561.242751302416,19324.0525,2699.0,,,5139.0,IT*F2X*EF2XITLINC04,Aeroporto Linate Commerciale,45.461869,9.27606,0.0,45.461869,9.27606,5.0,1.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
IT*F2X*EF2XITLINC05,Aeroporto Linate Commerciale,72492.239,49294.64619147223,18123.05975,2533.0,,,1545.0,IT*F2X*EF2XITLINC05,Aeroporto Linate Commerciale,45.46187,9.275956,0.0,45.46187,9.275956,5.0,1.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
IT*F2X*EF2XITLINC51,Aeroporto Linate - Arrivi,14179.432999999999,7242.6960451935865,3544.8582499999998,1123.0,,,3356.0,IT*F2X*EF2XITLINC51,Aeroporto Linate - Arrivi,45.46215,9.27871,0.0,45.46215,9.27871,5.0,1.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,yes
IT*F2X*EF2XITLINP01,Viale dell'Aviazione,5791.455,3938.26,1447.86375,196.0,,,2200.0,IT*F2X*EF2XITLINP01,Viale dell'Aviazione,45.45354,9.26075,0.0,45.45354,9.26075,7.0,5.0,28.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,yes
IT*F2X*EF2XITLINP51,Viale dell'Aviazione,2525.724,1136.5976849059316,631.431,166.0,,,2202.0,IT*F2X*EF2XITLINP51,Viale dell'Aviazione,45.45359,9.2607,0.0,45.45359,9.2607,7.0,5.0,28.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,yes
IT*F2X*EF2XITM1001,A13 Bologna - Padova,26274.047,17866.380257248242,6568.51175,886.0,,,1690.0,IT*F2X*EF2XITM1001,A13 Bologna - Padova,44.621103,11.419783,0.0,44.621103,11.419783,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM1002,A13 Bologna - Padova,29497.025,20057.84430869789,7374.25625,1043.0,,,1655.0,IT*F2X*EF2XITM1002,A13 Bologna - Padova,44.621103,11.419783,0.0,44.621103,11.419783,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM1051,A13 Bologna - Padova,1916.294,997.3633762080404,479.0735,164.0,,,2566.0,IT*F2X*EF2XITM1051,A13 Bologna - Padova,44.621041,11.419495,0.0,44.621041,11.419495,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM1101,A13 Bologna - Padova,29258.316,19895.446098051645,7314.579,1035.0,,,4590.0,IT*F2X*EF2XITM1101,A13 Bologna - Padova,44.622627,11.419865,0.0,44.622627,11.419865,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM1102,A13 Bologna - Padova,26926.612,18310.012250852065,6731.653,883.0,,,4576.0,IT*F2X*EF2XITM1102,A13 Bologna - Padova,44.622627,11.419865,0.0,44.622627,11.419865,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM1151,A13 Bologna - Padova,1398.719,742.0092290959636,349.67975,125.0,,,4973.0,IT*F2X*EF2XITM1151,A13 Bologna - Padova,44.622771,11.420098,0.0,44.622771,11.420098,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM2001,A13 Bologna - Padova,50471.816,34320.550829086475,12617.954,1771.0,,,2588.0,IT*F2X*EF2XITM2001,A13 Bologna - Padova,44.879309,11.570733,0.0,44.879309,11.570733,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM2002,A13 Bologna - Padova,46800.746,31824.28935852617,11700.1865,1605.0,,,2541.0,IT*F2X*EF2XITM2002,A13 Bologna - Padova,44.879309,11.570733,0.0,44.879309,11.570733,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,1595.0,IT*F2X*EF2XITM2003,A13 Bologna - Padova,44.879328,11.570735,0.0,44.879328,11.570735,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,1597.0,IT*F2X*EF2XITM2004,A13 Bologna - Padova,44.879328,11.570781,0.0,44.879328,11.570781,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM2051,A13 Bologna - Padova,4081.389,2158.5688432235997,1020.34725,323.0,,,1304.0,IT*F2X*EF2XITM2051,A13 Bologna - Padova,44.879292,11.570791,0.0,44.879292,11.570791,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM2101,A13 Bologna - Padova,40203.1,27337.81201279961,10050.775,1350.0,,,2599.0,IT*F2X*EF2XITM2101,A13 Bologna - Padova,44.880125,11.569063,0.0,44.880125,11.569063,0.0,2.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
IT*F2X*EF2XITM2102,A13 Bologna - Padova,25260.849,17177.488649797015,6315.21225,813.0,,,2601.0,IT*F2X*EF2XITM2102,A13 Bologna - Padova,44.88008,11.569063,0.0,44.88008,11.569063,0.0,2.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,2495.0,IT*F2X*EF2XITM2103,A13 Bologna - Padova,44.88008,11.569063,0.0,44.88008,11.569063,0.0,2.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
,,,,,,,,2497.0,IT*F2X*EF2XITM2104,A13 Bologna - Padova,44.880125,11.569063,0.0,44.880125,11.569063,0.0,2.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
